Treinamento iniciado em 2025-05-22 12:54:41.406918
Episódio 418: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 419: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 420: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 421: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 422: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 423: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 424: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 425: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 426: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 427: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 428: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 429: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 430: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 431: Recompensa=8.40, Passos=10, Epsilon=0.050
Episódio 432: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 433: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 434: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 435: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 436: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 437: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 438: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 439: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 440: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 441: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 442: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 443: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 444: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 445: Recompensa=8.20, Passos=11, Epsilon=0.050
Episódio 446: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 447: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 448: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 449: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 450: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 451: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 452: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 453: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 454: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 455: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 456: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 457: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 458: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 459: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 460: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 461: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 462: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 463: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 464: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 465: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 466: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 467: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 468: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 469: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 470: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 471: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 472: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 473: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 474: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 475: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 476: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 477: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 478: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 479: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 480: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 481: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 482: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 483: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 484: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 485: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 486: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 487: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 488: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 489: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 490: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 491: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 492: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 493: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 494: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 495: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 496: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 497: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 498: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 499: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 500: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 501: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 502: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 503: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 504: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 505: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 506: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 507: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 508: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 509: Recompensa=-2.20, Passos=14, Epsilon=0.050
Episódio 510: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 511: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 512: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 513: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 514: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 515: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 516: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 517: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 518: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 519: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 520: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 521: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 522: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 523: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 524: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 525: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 526: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 527: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 528: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 529: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 530: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 531: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 532: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 533: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 534: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 535: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 536: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 537: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 538: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 539: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 540: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 541: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 542: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 543: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 544: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 545: Recompensa=18.00, Passos=11, Epsilon=0.050
Episódio 546: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 547: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 548: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 549: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 550: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 551: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 552: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 553: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 554: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 555: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 556: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 557: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 558: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 559: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 560: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 561: Recompensa=8.40, Passos=10, Epsilon=0.050
Episódio 562: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 563: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 564: Recompensa=18.00, Passos=11, Epsilon=0.050
Episódio 565: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 566: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 567: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 568: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 569: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 570: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 571: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 572: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 573: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 574: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 575: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 576: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 577: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 578: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 579: Recompensa=18.00, Passos=11, Epsilon=0.050
Episódio 580: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 581: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 582: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 583: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 584: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 585: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 586: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 587: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 588: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 589: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 590: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 591: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 592: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 593: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 594: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 595: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 596: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 597: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 598: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 599: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 600: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 601: Recompensa=18.00, Passos=11, Epsilon=0.050
Episódio 602: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 603: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 604: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 605: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 606: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 607: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 608: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 609: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 610: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 611: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 612: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 613: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 614: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 615: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 616: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 617: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 618: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 619: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 620: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 621: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 622: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 623: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 624: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 625: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 626: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 627: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 628: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 629: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 630: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 631: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 632: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 633: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 634: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 635: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 636: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 637: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 638: Recompensa=8.40, Passos=10, Epsilon=0.050
Episódio 639: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 640: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 641: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 642: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 643: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 644: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 645: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 646: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 647: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 648: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 649: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 650: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 651: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 652: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 653: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 654: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 655: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 656: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 657: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 658: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 659: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 660: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 661: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 662: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 663: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 664: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 665: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 666: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 667: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 668: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 669: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 670: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 671: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 672: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 673: Recompensa=8.40, Passos=10, Epsilon=0.050
Episódio 674: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 675: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 676: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 677: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 678: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 679: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 680: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 681: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 682: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 683: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 684: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 685: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 686: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 687: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 688: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 689: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 690: Recompensa=18.00, Passos=11, Epsilon=0.050
Episódio 691: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 692: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 693: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 694: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 695: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 696: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 697: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 698: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 699: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 700: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 701: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 702: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 703: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 704: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 705: Recompensa=8.40, Passos=10, Epsilon=0.050
Episódio 706: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 707: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 708: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 709: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 710: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 711: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 712: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 713: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 714: Recompensa=17.60, Passos=13, Epsilon=0.050
Episódio 715: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 716: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 717: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 718: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 719: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 720: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 721: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 722: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 723: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 724: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 725: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 726: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 727: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 728: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 729: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 730: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 731: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 732: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 733: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 734: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 735: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 736: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 737: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 738: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 739: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 740: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 741: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 742: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 743: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 744: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 745: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 746: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 747: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 748: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 749: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 750: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 751: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 752: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 753: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 754: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 755: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 756: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 757: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 758: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 759: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 760: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 761: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 762: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 763: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 764: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 765: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 766: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 767: Recompensa=18.00, Passos=11, Epsilon=0.050
Episódio 768: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 769: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 770: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 771: Recompensa=17.80, Passos=12, Epsilon=0.050
Episódio 772: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 773: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 774: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 775: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 776: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 777: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 778: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 779: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 780: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 781: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 782: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 783: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 784: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 785: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 786: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 787: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 788: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 789: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 790: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 791: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 792: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 793: Recompensa=17.60, Passos=13, Epsilon=0.050
Episódio 794: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 795: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 796: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 797: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 798: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 799: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 800: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 801: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 802: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 803: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 804: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 805: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 806: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 807: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 808: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 809: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 810: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 811: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 812: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 813: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 814: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 815: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 816: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 817: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 818: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 819: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 820: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 821: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 822: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 823: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 824: Recompensa=18.20, Passos=10, Epsilon=0.050
Episódio 825: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 826: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 827: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 828: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 829: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 830: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 831: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 832: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 833: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 834: Recompensa=18.40, Passos=9, Epsilon=0.050
Episódio 835: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 836: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 837: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 838: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 839: Recompensa=18.60, Passos=8, Epsilon=0.050
Episódio 840: Recompensa=18.60, Passos=8, Epsilon=0.050
